VOTAR PARA QUE;GRANADOS;12;13,2
ARCHIPIELAGO MEXICANO EL;VILLA, MANUEL;0;66
BAJOS FONDOS LOS;GONZALEZ RODRIGUEZ, SERGIO;0;38,5
PUBERES CANEFORAS LAS;BLANCO, JOSE JOAQUIN;0;72,6
HISTORIAS CONVERSADAS;AGUILAR CAMIN, HECTOR;0;82,5
ARTE DE SER PADRES EL;DODSON;0;14,3
PENSAR EN EL 68;GUEVARA NIEBEL, GILBERTO;0;85,8
A LA SOMBRA DE LA REVOLUCION MEXICANA;AGUILAR CAMIN, HECTOR;0;79,2
EXILIO UN RELATO DE FAMILIA;TELLO DIAZ ,CARLOS;0;121
SOBRE LAS RUINAS;SALAZAR;0;77
GRILLOS Y OTRAS GRILLAS LOS;LOAEZA ,GUADALUPE;0;91,3
JOSE REVUELTAS: LOS MUROS DE LA UTOPIA;RUIZ ABREU ,ALVARO;0;99
DOBLADOS DE TOMOCHIC LOS;SABORIT ,ANTONIO;0;79,2
LLAMADAS NOCTURNAS;PEREZ GAY ,RAFAEL;0;72,6
CASCAJO;FALCON;0;79,2
EROTICA NACIONAL;MEJIA MADRID ,FABRIZIO;0;64,9
AMORES DE SEGUNDA MANO;SERNA ,ENRIQUE;0;72,6
QUERIDO ALBERTO ES JUAN GABRIEL;MAGALLANES, EDUARDO;0;97,9
RICHMOND COMPACT DICTIONARY;RICHMOND;0;427,9
MEMORIA EN LLAMAS;FLORES OLEA, VICTOR;0;56,1
PUERTO LIBRE;MASTRETTA, ANGELES;0;70
REBELION DE LAS CAÑADAS LA;TELLO DIAZ, CARLOS;0;90
LID CONTRA LA TORTURA LA;DE LA BARREDA SOLORZANO, LUIS;0;95
MEMORIA DE LA GUERRA DE LOS JUSTOS;HIRALES, GUSTAVO;0;100
REVOLUCION EN CRISIS LA AVENTURA DEL MAXIMATO LA;CORDOVA, ARNALDO;0;120
ENTRE LAS SABANAS;MEJIA MADRID, FABRIZIO;0;75
CRONICA LITERARIA Un Siglo de Escritores Mexicanos;BLANCO, JOSE JOAQUIN;0;130
FRONTERA NOMADA LA;AGUILAR CAMIN HECTOR;0;140
CEIBA EN LLAMAS LA;RUIZ ABREU ALVARO;0;54
PICO RICO MANDORICO Y OTROS CUENTOS;FERRE ROSARIO;0;39
TEATRO DE SABBATH EL;ROTH PHILIP;0;198
TAMBOR DE HOJALATA EL;GRASS GUNTER;0;79
RICHMOND CONCISE DICTIONARY;RICHMOND PUBLISHING;0;119
JONNY QUEST COLECCION BANDIDO;CARTOON NETWORK;0;13
JONNY QUEST COLECCION QUEST;CARTOON NETWORK;0;20
JONNY QUEST COLECCION JONNY;CARTOON NETWORK;0;16
SIDDHARTHA;HESSE, HERMAN;0;33
BAJO LA RUEDA;HESSE, HERMAN;0;38,5
DEMIAN;HESSE, HERMAN;6,6;38,5
LOBO ESTEPARIO EL;HESSE, HERMAN;0;33
LOCO EL;GIBRAN JALIL GIBRAN;0;27,5
PROFETA EL;GIBRAN JALIL GIBRAN;0;27,5
VOZ DEL MAESTRO LA;GIBRAN JALIL GIBRAN;0;27,5
VAGABUNDO EL;GIBRAN JALIL GIBRAN;0;27,5
ARENA Y ESPUMA;GIBRAN JALIL GIBRAN;4,5;30,8
NINFAS DEL VALLE;GIBRAN JALIL GIBRAN;0;27,5
PRINCIPITO EL;SAINT-EXUPERY, ANTOINE DE;0;16,5
PLATERO Y YO;JIMENEZ, JUAN RAMON;3,6;18,7
MI LIBRO;FLORES, GUADALUPE;0;20,9
LIBRO DEL AMOR EL. MODERNAS TECNICAS SEXUALES;KENT, ALBERT DR.;0;33
ESTETICA DEL SEXO;PANDIT SILVA KALIPUTRA;6;22
ARTE DE AMAR EN PAREJA I EL;SALGADO, ANTONIO;0;49,5
ARTE DE AMAR EN PAREJA II EL;SALGADO, ANTONIO;0;49,5
MANUAL DEL SEDUCTOR;SALGADO, ANTONIO;12;49,5
LEY FEDERAL DEL TRABAJO;ANAYA EDITORES;0;77
REGLAMENTO INTERNACIONAL DE AJEDREZ;REGLAMENTO OFICIAL;0;14,3
100 AÑOS LUCHA LIBRE;VALERO MERE, JOSE;0;0
REGLAS DE BASKET BALL;REGLAMENTO OFICIAL;0;18,7
REGLAS DE FOOT BALL;REGLAMENTO OFICIAL;0;18,7
REGLAS DE BASE BALL;REGLAMENTO OFICIAL;0;18,7
REGLAMENTO DE VOLIBOL;REGLAMENTO OFICIAL;0;18,7
PINOCHO;ANAYA EDITORES;0;9,9
A.B.C. DE LA NATURALEZA;ANAYA EDITORES;0;9,9
OSITO PANDA;ANAYA EDITORES;0;4,4
CENICIENTA LA;ANAYA EDITORES;0;9,9
CAPERUCITA;ANAYA EDITORES;0;9,9
BLANCA NIEVES;ANAYA EDITORES;0;9,9
GATO CON BOTAS;ANAYA EDITORES;0;9,9
PATITO FEO Libro para colorear;ANAYA EDITORES;0;9,9
3 COCHINITOS;ANAYA EDITORES;0;9,9
SANTA CLAUS;ANAYA EDITORES;0;4,4
DECLAMADOR ENAMORADO;ANTOLOGIA;0;29,7
100 MEJORES POESIAS DE AMADO NERVO LAS;ANTOLOGIA;0;38,5
PAGINAS DE ORO;LIZT ARZUBIDE, ARMANDO;0;0
POESIAS PATRIOTICAS MEXICANAS;ANTOLOGIA;0;33
POESIAS A LA MADRE;ANTOLOGIA;0;38,5
POESIA AMOROSA;ANTOLOGIA;15;44
DECLARACIONES AMOROSAS;ANAYA EDITORES;0;27,5
CARTAS PARA ENAMORAR;ANAYA EDITORES;0;27,5
CARTAS AMOROSAS;ANAYA EDITORES;0;27,5
COMO ENAMORAR A LAS MUJERES;JOLY;0;44
THE BEATLES. LA LEYENDA DE ORO;HURTADO, JOSE;0;44
METODO DE BATERIA;CONTRERAS, TINO;0;82,5
ORACULO EL;SALOMON;0;27,5
AMOR MAGICO;ANAYA EDITORES;0;27,5
SANTA CRUZ DE CARAVACA;ANAYA EDITORES;0;16,5
LIBRO DE SAN CIPRIANO EL;ANAYA EDITORES;0;36,3
SIBILA LA;ANAYA EDITORES;7,2;36,3
LIBRO NEGRO EL;ANAYA EDITORES;0;24,2
EMBRUJAMIENTO EL;PAPUS;0;27,5
FILTROS MAGICOS;ANAYA EDITORES;0;27,5
ARTE DE LEER LA MANO;HELMITHEUS, FAUSTO DR.;0;0
VERDADERA CLAVE DE LA INTERPRETACION DE LOS SUEÑOS;THEBES;0;41,8
MANUAL DE ORATORIA MASONICA;ANAYA EDITORES;12;36,3
ASI HABLABA ZARATUSTRA;NIETZSCHE, FEDERICO;0;30,8
ANTICRISTO EL;NIETZSCHE, FEDERICO;0;27,5
APRENDA INGLES FACILMENTE;GONZALEZ, ANTONY;0;38,5
COMO DESCUBRIR SU VOCACION;D'EGREMY, FRANCISCO;12;49,5
TEST PARA DESCUBRIR SU POTENCIAL DE EXITO;D'EGREMY, FRANCISCO;5,4;30,8
PRACTIDICCIONARIO ORTOGRAFICO;SOTRES, FERNANDO;0;30,8
PRONTUARIO BASICO ESPAÑOL-INGLES;GONZALEZ, ANTONY;0;38,5
MANUAL DE URBANIDAD;CARREÑO, ANTONIO;0;27,5
MAGIA MENTAL;ADKINSON;0;24,2
AUTOSUGESTION Y SUGESTION;JAGOT, PAUL C.;0;33
ARTE DE VIVIR EL;MAURIS, ANDRE;6;36,3
ARTE DE LEER EL;FAGUET, EMILIO;6;36,3
ARTE DE PENSAR EL;DIMNET, ERNEST DR.;0;36,3
LEYES DEL EXITO;SALAS SUBIRAT, J.;0;36,3
DICCIONARIO MEXICANOTE;ARREOLA, RAUL C.;0;38,5
LO MAXIMO EN CHISTES Y PICARDIA;SALGADO, SALGADO;0;38,5
CHISTES COLORADOS;ARREOLA, RAUL C.;0;38,5
RIMAS MALORES;SALGADO, ANTONIO;0;0
SUPER CHISTES ILUSTRADOS;ROGIL;0;24,2
SUPER CHISTES PICOSONES;ROGIL;0;24,2
SINDROME DEL NACO EL;DEMYL, IVAN;0;8,25
AJO LIMON Y CEBOLLA;CAPO, N.DR.;0;24,2
RITMO Y FECUNDIDAD EN LA MUJER;CAPO, N.DR.;0;22
COCINANDO CON JUDITH;DE ANAYA, JUDITH L.;0;55
YOGA SUPREMA;GOMEZ, PEDRO SALVADOR;0;22
CUIDADOS DE SU BEBE;LEINGHT, POLITH DRA.;0;44
CURESE USTED MISMO;GOMEZ, PEDRO SALVADOR;0;0
HIERBAS MEDICINALES;CAPO, N.DR.;6;38,5
SU PROBLEMA LA DIABETES;CAMPOS DE ABECH, TERESA;6;33
600 REMEDIOS NATURALES;ALCOCER, J.M.;7,2;38,5
OCASO DEL QUINTO SOL EL;IRIGOYEN, ADELA C.;0;38,5
TU DESTINO ESTA EN TUS MANOS;HELMITTHEUS, FAUSTO;7,2;13,2
UN MEXICANO MAS;SANCHEZ ANDRAKA, JUAN;0;12,1
CINCO VERDADES LAS;BRECHT, BERTOLT;0;6,6
SUPREMO ARTE DE ECHAR LAS CARTAS EL;LAMA JUNI MOGEDRUE;9;33
NI RENOVACION NI MORAL;MORA, JUAN MIGUEL DE;9;16,5
BELLOS NOMBRES PARA SU BEBE;JOLY;15;49,5
KARATEJUDO Y AIKIDO: DEFENSA PERSONAL P/LA CIUDAD;CARRANZA, ARMANDO;7,2;38,5
CODIGO PENAL Y DE PROCEDIM. PENALES P/EDO. SINALOA;ANAYA EDITORES;0;44
APRENDE A TOCAR LA BATERIA;CONTRERAS, TINO;21;38,5
SUPERLEYES DEL EXITO LAS;SALAS SUBIRAT;6;11
PASAPORTE AL CIELO;CALDERON;7,2;13,2
PAGO DE IMPUESTOS EN ESPAÑOL 1992;ROCAR;30;55
PAGO DE IMPUESTOS EN ESPAÑOL 1993;CARDENAS DE RODRIGUEZ CARMEN;0;55
THE DOORS;HURTADO VEGA JOSE;0;44
THE BEATLES edicion especial;SOTRES C.FERNANDO;0;42,9
NUEVA LEY DEL SEGURO SOCIAL;ANAYA;0;44
NUEVA LEY AGRARIA;ANAYA;0;77
MUJER FRIGIDA;DEMYL, IVAN;0;18,7
CONSTITUCION POLITICA DE LOS E.U.M. Y EDO. SINALOA;ANAYA;0;27,5
PAGO DE IMPUESTOS EN ESPAÑOL 1994;CARDENAS DE RODRIGUEZ, CARMEN;0;68,2
CODIGO DE COMERCIO Y LEYES COMPLEMENTARIAS;ANAYA EDITORES;0;121
CODIGO CIVIL DE SINALOA;ANAYA EDITORES;0;55
CODIGO DE PROCEDIMIENTOS CIVILES PARA EDO. SINALOA;ANAYA EDITORES;0;44
YO MATE A DIOS;ANAYA;0;0
POESIAS Y OASIS;BUESA, JOSE ANGEL;0;33
CUENTOS INFANTILES TITULOS VARIOS;ANAYA EDITORES;0;9,9
LEY DE AMPARO;ANAYA EDITORES;0;77
SUEÑOS Y EL SEXO LOS;SALGADO HERRERA, ANTONIO;0;38,5
CODIGO PENAL PARA EL ESTADO DE SONORA;ANAYA EDITORES;0;55
DELITOS CONTRA LA SALUD;BIBLIOTECA DEL JURISTA;0;71,5
DE LOS DERECHOS PERSONALES DE CREDITO 2 TOMOS;EDITORIAL FONT;0;143
NUEVA LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS;ANAYA EDITORES;0;15
DELITOS DE CUELLO BLANCO Y FACTORES DE PODER;UNIVERSIDAD DE SONORA;0;40
CRIMEN ORGANIZADO Y SECUESTRO DOS REFLEXIONES;UNIVERSIDAD DE SONORA;0;40
NARCOTRAFICO ECONOMIA ESTADO Y SOCIEDAD;UNIVERSIDAD DE SONORA;0;40
LEY DE AMPARO P/D;ANAYA;0;90
CODIGO PENAL Y PROCEDIMIENTOS PENALES DE SIN. P/D;ANAYA EDIT.;0;70
CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICA;ANAYA EDITORES;0;15
PARA TI JUVENTUD;JILE, PEPE;0;35
NIÑO ECOLOGICO EL;ALCOCER, J.M.;0;17
DESCUBREME;ANUL, ADLIH;0;35
LEY FEDERAL DEL TRABAJO pasta dura;ANAYA EDITORES;0;50
FRANCISCO VILLA EL HOMBRE;CEJA REYES, VICTOR;0;60
YO FRANCISCO VILLA Y COLUMBUS;CEJA REYES, VICTOR;0;60
YO DECAPITE A PANCHO VILLA;CEJA REYES, VICTOR;0;60
CABALGANDO CON VILLA;CEJA REYES, VICTOR;0;60
DIVISION DEL NORTE LA;BRONDO;0;70
LEGISLACION PENAL PROCESAL PARA EL EDO DE SINALOA;EDITORIAL SISTA;0;40
GRANDEZAS Y MISERIAS DE JULIO CESAR CHAVEZ;ZENTENO, ARMANDO;0;30
PRIMER CURSO DE DERECHO ROMANO;FLORIS MARGADANT, GUILLERMO;0;80
LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA;GONERO EDITOR;0;15
CODIGO DE COMERCIO CON ADENDA;ANAYA EDITORES;0;45
VIAJERO DE MEXICO;;0;85
LEY ADUANERA;ANAYA EDITORES;0;35
HANSEL Y GRETEL  (CUENTO PARA COLOREAR);ANAYA;0;9
CIRCO EL (APRENDO A CONTAR PINTANDO);ANAYA;0;9
ISLAS SECUESTRADAS;ANAYA;0;50
JURISPRUDENCIA 1996 2 TOMOS;;0;300
CODIGO PENAL DEL D.F;BERBERA;5,4;13,2
CODIGO CIVIL PARA EL D.F;BERBERA;10,8;49,5
CODIGO DE COMERCIO Y LEYES COMPLEMENTARIAS;BERBERA;10,8;55
LEY FEDERAL DEL TRABAJO 1996;BERBERA;10,8;55
LEY DEL SEGURO SOCIAL;BERBERA;5,4;59,4
LEY AGRARIA LEY ORGANICA D/LOS TRIBUNALES AGRARIO;BERBERA;3,6;35,2
CODIGO DE PROCEDIMIENTOS CIVILES PARA EL D.F;BERBERA;10,8;49,5
LEY DE AMPARO Y LEYES COMPLEMENTARIAS;BERBERA;10,8;49,5
REGLAMENTO OFICIAL DE ATLETISMO;BERBERA;3;16,5
REGLAMENTO OFICIAL DE FUTBOL;BERBERA;3;16,5
REGLAMENTO OFICIAL DE VOLIBOL;BERBERA;3;16,5
REGLAMENTO OFICIAL DE BASQUETBOL;BERBERA;3;16,5
REGLAMENTO OFICIAL DE NATACION;BERBERA;3;16,5
REGLAMENTO OFICIAL DE BEISBOL;BERBERA;3;16,5
NUEVO SISTEMA PARA TOCAR GUITARRA;BERBERA;12,6;56,1
100 BREVES BIOGRAFIAS DE MEXICANOS;BERBERA;7,2;33
POPOL VUH EL;BERBERA;5,4;28,6
COMO HABLARLE DE SEXO A TU HIJO;HYMES, J.L.;0;0
DON QUIJOTE DE LA MANCHA;SAAVEDRA, MIGUEL DE CERVANTES;0;0
DOCTRINA SECRETA LA. (COLECCION 6 TOMOS);BLAVATSKY, H.P.;132,6;511,5
DOCTRINA SECRETA LA. TOMO I;BLAVATSKY, H.P.;18,6;69,3
DOCTRINA SECRETA LA. TOMO II;BLAVATSKY, H.P.;18,6;83,6
DOCTRINA SECRETA LA. TOMO III;BLAVATSKY, H.P.;30;113,3
DOCTRINA SECRETA LA. TOMO IV;BLAVATSKY, H.P.;26,4;99
DOCTRINA SECRETA LA. TOMO V;BLAVATSKY, H.P.;20,4;77
DOCTRINA SECRETA LA. TOMO VI;BLAVATSKY, H.P.;18,6;69,3
DOGMA RITUAL DE LA ALTA MAGIA;LEVI, E.;19,8;85,8
GLOSARIO TEOSOFICO;BLAVATSKY, H.P.;46,8;179,3
LEY DEL MENTALISMO;SEGNO, VICTOR;9;40,7
PODER DE LA MENTE SUBCONCIENTE EL;MURPHY, JOSEPH;14,4;52,8
METAFISICA 4 EN 1;MENDEZ, CONNY;9,9;52,8
LIBRO DE ORO DE SAINT GERMAIN EL;MENDEZ, CONNY;10,8;31,9
LIBRO AZUL EL;MENDEZ, CONNY;3,6;7,15
METAFISICA AL ALCANCE DE TODOS;MENDEZ, CONNY;3,9;7,15
TE REGALO TODO LO QUE SE TE ANTOJE;MENDEZ, CONNY;3,9;7,7
MARAVILLOSO NUMERO SIETE EL;MENDEZ, CONNY;3,9;7,15
PIENSA LO BUENO Y SE TE DARA;MENDEZ, CONNY;3,9;7,7
MISTERIOS DEVELADOS;MENDEZ, CONNY;12;22
NUMEROLOGIA 22;MENDEZ, CONNY;3;5,5
UN TESORO MAS PARA TI;MENDEZ, CONNY;9;16,5
MAGICA PRESENCIA LA;MENDEZ, CONNY;17,4;31,9
ENOCH;MENDEZ, CONNY;3,9;12,1
METODO PARA TOCAR GUITARRA SIN MAESTRO;BERBERA;7,2;31,9
NUEVO PENSAMIENTO EL;MENDEZ, CONNY;17,7;32,45
QUE ES LA METAFISICA?;MENDEZ, CONNY;3;5,5
QUIEN ES Y QUIEN FUE EL CONDE DE SAINT GERMAIN;MENDEZ, CONNY;3,9;7,15
CHISPA DE CONNY MENDEZ LA;MENDEZ, CONNY;27,9;51,15
METAFISICA 4 EN 1 VOL. II;MENDEZ, CONNY;17,7;40,7
VOZ DEL YO SOY LA;MENDEZ, CONNY;13,2;24,2
PALABRAS DE LOS MAESTROS ASCENDIDOS;MENDEZ, CONNY;12,9;23,65
TRES PETALOS DE AMOR;CEDEÑO, RUBEN;9;16,5
DIOS;CEDEÑO, RUBEN;3,9;7,15
TALMUD EL;GUINZBURG, ISER;7,2;16,5
CONSTITUCION POLITICA DE LOS E.U.M;E.M.U;0;20,9
LEY DE VIAS GENERALES DE COMUNICACION;BERBERA;0;26,4
FRAGMENTOS DE UNA ENSEÑANZA DESCONOCIDA;HACHETTE;0;81,4
INGLES BASICO PARA TODOS;RAMIREZ V.;0;31,9
DOCE PODERES DEL HOMBRE LOS;FILLMORE CHARLES;0;35,2
MAGIA DE LA PRESENCIA LA;MENDEZ, CONNY;0;28,6
LIBRITO AZUL EL;MENDEZ, CONNY;0;5,5
TE REGALO LO QUE SE TE ANTOJE;MENDEZ, CONNY;0;12,1
ACONDICIONAMIENTO DE AIRE PRINCIPIOS Y SISTEMAS;PITA EDWARD;10,85;118,8
ACUPUNTURA CHINA;TAN;0;0
ADMINISTRACION DE PERSONAL;LEONIE;15,4;24,2
ADMINISTRACION DE VENTAS;HARTLEY;31,85;102,3
ADMINISTRACION FINANCIERA;JOHNSON;37,8;114,4
ADMINISTRACION DE PERSONAL;PIGORS, PAUL;32,55;51,15
ADMINISTRACION DE PERSONAL;CHRUDEN / SHERMAN;36,4;118,8
ADMINISTRACION EN EL MANTENIMIENTO;DOUNCE;17,85;28,05
ADMINISTRACION Y CONTROL DE OFICINAS;TERRY;60,55;114,4
ADMINISTRACION AGRICOLA Y GANADERA;KAY;25,55;82,5
ADMINISTRACION LUCRATIVA DE HOTELES Y MOTELES;SCHOLZ, WILLIAM;33,95;53,35
ADMINISTRACION DE RELACIONES HUMANAS;GELLERMAN;0;6,38
ADMINISTRACION Y ORGANIZACION;FULMER;0;0
AIRE ACONDICIONADO PARA AUTOMOVILES;DWIGGINS;39,9;55
AIRE ACONDICIONADO Y REFRIGERACION;LEWIS;56;157,3
AJEDREZ COMO DIVERSION;HARTLEY;17,5;41,8
AJEDREZ JUEGO FACIL;REINFIELD;0;0
AJEDREZ PARA NIÑOS;BOTT;19,95;31,35
ALGEBRA 1;NICHOLS;28;75,9
ALGEBRA 1 G. Y GRUPOS TOMO 1;MUTAFIAN;0;0
ALGEBRA 2 A. TEORIA GALGOIS;MUTAFIAN;0;0
ALGEBRA 2 CON TRIGONOMETRIA;NICHOLS;36,75;86,9
ALGEBRA ELEMENTAL;FULLER;14,35;51,7
ALGEBRA SUPERIOR;LEITHOLD;27,3;86,9
ALGEBRA UNIVERSITARIA;SWOKOWSKI;22,75;71,5
ALGEBRA UNIVERSITARIA;FULLER;28;85,8
ALMACENAMIENTO Y CONSERVACION DE GRANOS Y SEMILLAS;RAMIREZ;0;0
ALOMORFIAS LINGUISTICA;VACA;0;0
ANALISIS DE CIRCUITOS ELECTRICOS;ZEINES;0;0
ANALISIS CUALITATIVO;BRUMBLAY;21,35;69,3
ANALISIS CUALITATIVO QUIMICA INORGANICA;NORDMANN;38,85;61,05
ANALISIS CUANTITATIVO;BRUMBLAY;21,35;69,3
ANALISIS DE ESTRUCTURAS;WEST;46,2;127,6
ANALISIS DE ORGANIZACIONES;PERROW;0;0
ANALISIS ELASTICOS DE CASCARONES AE;WILBY;0;0
ANALISIS DE ESTRUCTURAS;OLVERA;55,3;86,9
ANALISIS DE ESTRUCTURAS INDETERMINADAS;KINNEY;0;0
ANALISIS QUIMICO DE ALIMENTOS;EGAN;40,25;143
APICULTURA;ZIERAU;6,3;16,5
APRENDA RADIO EN 15 DIAS;GELLERT;0;0
APRENDIENDO A COCINAR;SANZ;14,35;22,55
APUNTES DE GEOMETRIA;LLUIS;0;0
ARROZ;GRIST;0;0
ARTE DE HABLAR EN PUBLICO;COHEN;14;22
ARTE MEXICANO DEL AZUCAR;ALVARADO;97,3;152,9
ASTRONOMIA;MEHLIN;0;0
BASES DE SEXUALIDAD HUMANA;KATCHADOURI;30,45;99
BIOESTADISTICA;LEWIS;0;0
BIOESTADISTICA;NIETO;0;0
BIOLOGIA;ALEXANDER;0;23,98
BIOLOGIA PESQUERA;SEVILLA;0;0
BIOLOGIA UNIDAD DIVERSIDAD DE LOS SERES VIVOS;C.N.E.B.;0;141,9
BIOQUIMICA;THORPE;0;0
BOBINADO DE ALTERNADORES ROTORES;CAMARENA;19,6;49,5
BOMBAS CENTRIFUGAS;KARASSIK;0;0
BOMBAS SELECCION Y APLICACION;HICKS;0;107,8
BOTANICA;SINNOTT;0;0
BOTANICA BASICA;CRONQUIST;34,65;156,2
BOTANICA GENERAL;FULLER;0;0
BRIDGE CON ASTUCIA;KANTAR;0;0
CACAO;WOOD;0;0
CALCULO CON GEOMETRIA ANALITICA;JOHNSON;37,1;119,9
CALDERAS PRAC. TIPOS CARACT.;SHIELDS;0;0
CALIDAD NO CUESTA;CROSBY;34,3;125,4
CENTRALES ELECTRICAS;MORSE;0;0
CERDO CRIA Y EXPLOTACION;ESCAMILLA;28,35;44,55
CIBERNETICA DEL CEREBRO;LARA;15,4;24,2
CIBERNETICA Y ADMINISTRACION;STAFFORD;0;0
CIENCIAS BIOLOGICAS MOLECULAS DEL HOMBRE;B.S.C.S.;40,25;123,2
CINCUENTA GRANDES PARTIDOS DE AJEDREZ;GOLOMBECK;0;0
CINEMATICA DE LAS MAQUINAS;GUILLET;27,65;78,1
CIRCUITOS BASICOS ELECTRONICA 1;VALKENBURGH;0;0
CIRCUITOS BASICOS ELECTRONICA 2;VALKENBURGH;10,85;17,05
CITOLOGIA;WILSON;0;0
COMERCIALIZACION CREATIVA;LEVITT, THEODORE;22,4;102,3
COMO ADQUIRIR UNA MEMORIA PRODIGIOSA;FIDLOW;18,55;29,15
COMO HACER UN HERBARIO;C.N.E.B.;5,81;9,13
COMO REALIZAR MAS VENTAS;WHEELER;24,15;37,95
COMO REBATIR OBJECIONES AL SEGURO DE VIDA;SALAS;0;0
COMO SELECCIONAR E INSTALAR ANTENAS;CANTOR;0;0
COMO VENDER SEGUROS DE VIDA;LANE;0;0
COMUNICACION Y RELACIONES PUBLICAS;ROBINSON;31,85;50,05
CONCEPTOS BASICOS DE CONTABILIDAD DE COSTOS;ANDERSON, HENRY;37,8;169,4
CONCEPTOS BASICOS DE ANATOMIA Y FISIOLOGIA;PARKER;0;0
CONSERVACION DE ALIMENTOS;DESROSIER;29,4;108,9
CONSTRUCCION DE HOTELES;MAYR;0;0
CONSTRUCCION DE REGULADORES DE VOLTAJE;CAMARENA;35,35;55,55
CONTABILIDAD AVANZADA;HOYLE, JOE BEN;30,1;118,8
CONTABILIDAD PARA LA INFLACION;DAVIDSON;0;0
CONTABILIDAD PARA LA GERENCIA;LYNCH;0;0
CONTROL BIOLOGICO DE PLAGAS E INSECTOS;DEBACH;0;125,4
CONTROL ESTADISTICO DE CALIDAD;GRANT, EUGENE;40,95;133,1
CONTROL TOTAL DE LA CALIDAD;FEIGENBAUM, ARMAND;37,1;118,8
CONVERSAR ES VENDER;SAAD;16,8;26,4
CREDITO Y COBRANZAS;SEDER;12,6;19,8
CREDITO Y COBRANZAS;ETTINGER;32,2;90,2
CRIA CASERA DE PATOS;HOLDERREAD;15,75;40,7
CRIA Y EXPLOTACION DEL GANADO BOVINO;FRASER;0;36,3
CRIA MODERNA DEL CONEJO;BENNETT;21;48,4
CRIANZA DEL TERNERO PARA CARNE;HOBSON;13,65;21,45
CUIDADO Y EDUCACION DEL PERRO;DUNCAN;22,75;67,1
CUIDADO INTENSIVO DEL ENFERMO GRAVE;VILLAZON;0;0
CULTIVO DE CAÑA DE AZUCAR;HUMBERT;0;0
CULTIVO DE HUERTOS PEQUEÑOS;RIOTTE;0;0
DATOS CALCULOS PRACTICOS PARA BOBINADOS ELECTRICOS;CAMARENA;22,75;35,75
DATOS PARA CONSTRUIR APARATOS ELECTRICOS;CAMARENA;22,75;35,75
DATOS DE MOTORES ELECTRICOS;CAMARENA;19,95;31,35
DEPARTAMENTO DE AMA DE LLAVES;BAEZ;8,75;28,6
DERECHO CONSTITUCIONAL DE MEXICO;LANZ;0;0
DIAGNOSTICO CLINICO VETERINARIO;KELLY;42,7;67,1
DIBUJO TECNICO DE INGENIERIA;LOMBARDO;31,15;48,95
DIBUJO TECNICO BASICO;SPENCER;29,05;94,6
DICCIONARIO DE PSIQUIATRIA;BRUSSEL;0;0
DICCIONARIO PARA INGENIEROS;ROBB;43,75;152,9
DICCIONARIO DE SINONIMOS E IDEAS AFINES;CANAL, JULIO DE LA;22,4;72,6
DICCIONARIO DE TERMINOS CONTABLES;BLANES;24,5;79,2
DIEZ MIL SUEÑOS INTERPRETADOS;HIDMAN;21,35;69,3
DROGAS Y LA MENTE;DE ROPP;0;0
ECOLOGIA;ODUM;12,6;51,7
ECUACIONES DIFERENCIALES;NIELSEN;0;0
ECUACIONES DIFERENCIALES ELEMENTALES Y ALGEBRA LIN;RABENSTEIN;0;0
EDUCACION ARTISTICA INTEGRAL 1;ARRECILLAS;9,45;14,85
EDUCACION ARTISTICA INTEGRAL 2;ARRECILLAS;13,65;21,45
SEGURO DE VIDA EL;SALAS;0;0
ELECTRICIDAD BASICA VOL. 1;VALKENBURGH;13,3;53,9
ELECTRICIDAD BASICA VOL. 2;VALKENBURGH;13,3;53,9
ELECTRICIDAD BASICA VOL. 3;VALKENBURGH;13,3;53,9
ELECTRICIDAD BASICA VOL. 4;VALKENBURGH;13,3;53,9
ELECTRICIDAD BASICA VOL. 5;VALKENBURGH;13,3;53,9
ELECTRICIDAD INDUSTRIAL BASICA TOMO 1;VALKENBURGH;15,75;24,75
ELECTRICIDAD INDUSTRIAL BASICA TOMO 2;VALKENBURGH;15,75;24,75
ELECTRICIDA INDUSTRIAL Y DIAGRAMAS;CAMARENA;24,85;39,05
ELECTRICIDAD PRACTICA PARA SECUNDARIA 1;CAMARENA;0;0
ELECTRICIDAD PRACTICA PARA SECUNDARIA 2;CAMARENA;0;0
ELECTRICIDAD PRACTICA PARA SECUNDARIA 3;CAMARENA;0;0
ELECTRONICA BASICA VOL. 1;VALKENBURGH;13,3;53,9
ELECTRONICA BASICA VOL. 2;VALKENBURGH;13,3;53,9
ELECTRONICA BASICA VOL. 3;VALKENBURGH;13,3;22
ELECTRONICA BASICA VOL. 4;VALKENBURGH;13,3;22
ELECTRONICA BASICA VOL. 5;VALKENBURGH;13,3;22
ELECTRONICA BASICA VOL. 6;VALKENBURGH;13,3;22
ELEMENTOS DE AJEDREZ;DUMONT;17,5;27,5
ELEMENTOS DE MATEMATICAS EN PROCESAMIENTO DE DATOS;PRICE;0;0
ELEMENTOS DE CIRUGIA ANIMAL TOMO 1;SEVESTRE;19,25;30,25
ELEMENTOS DE CIRUGIA ANIMAL TOMO 2;SEVESTRE;21,35;33,55
ELEMENTOS DE TECNOLOGIA DE ALIMENTOS;DESROSIER;47,6;154
